User_ID,Movie_ID,Movie,Genre,Release_Year,User_Rating,Search_History_Count,Watchlist_Status,User_Engagement_Minutes,Sentiment_Score
USR_3709,MOV_5141,Vetri Maaran Next,Action,2026,5,23,1,195,0.81
USR_4006,MOV_5193,Kaaka Muttai,Drama,2015,3.5,9,1,90,0.55
USR_3944,MOV_5164,Kaaka Muttai,Drama,2015,4,11,0,105,0.37
USR_3227,MOV_5184,Mookuthi Amman,Comedy,2020,4,5,1,124,0.58
USR_3240,MOV_5014,Viduthalai Part 2,Thriller,2025,5,14,1,140,0.79
USR_3242,MOV_5055,2,Sci-Fi,2018,5,20,1,151,0.95
USR_3120,MOV_5044,Joe,Romance,2023,2.5,0,0,39,-0.4
USR_3454,MOV_5161,Good Night,Comedy,2023,3.5,8,0,112,0.45
USR_3701,MOV_5208,96,Romance,2018,4,8,0,79,0.21
USR_3490,MOV_5184,Mookuthi Amman,Comedy,2020,4,11,1,92,0.21
USR_3556,MOV_5044,Joe,Romance,2023,5,23,1,198,0.94
USR_3178,MOV_5160,Garudan,Drama,2024,4.5,23,1,165,0.93
USR_3615,MOV_5266,Hit List,Thriller,2024,5,16,1,168,0.94
USR_3176,MOV_5245,Hey Sinamika,Romance,2022,4,9,1,80,0.23
USR_4048,MOV_5220,Asuran,Action,2019,4,5,1,114,0.54
USR_3311,MOV_5086,Project AI,Sci-Fi,2025,1.5,2,0,20,-0.02
USR_3896,MOV_5045,Vettaiyan,Thriller,2024,3.5,9,0,128,0.28
USR_3733,MOV_5102,Joe,Romance,2023,2,1,0,8,-0.3
USR_3558,MOV_5279,Doctor,Comedy,2021,5,18,1,132,0.77
USR_3689,MOV_5009,96,Romance,2018,5,17,1,153,0.91
USR_3103,MOV_5029,Mari Selvaraj Next,Drama,2026,3,4,0,61,0.07
USR_3661,MOV_5251,Love Today,Comedy,2022,5,17,1,136,0.78
USR_3426,MOV_5086,Project AI,Sci-Fi,2025,5,18,1,134,0.73
USR_3631,MOV_5288,Time Loop 2,Sci-Fi,2026,5,17,1,157,0.9
USR_4058,MOV_5097,Sita Ramam (Tamil),Romance,2022,3,4,1,51,-0.43
USR_3322,MOV_5115,Mari Selvaraj Next,Drama,2026,5,15,1,183,0.87
USR_3222,MOV_5152,Garudan,Drama,2024,2,2,0,36,-0.33
USR_4195,MOV_5163,Naanum Rowdy Dhaan,Comedy,2015,3.5,6,1,82,0.57
USR_3324,MOV_5250,Visaranai,Thriller,2015,2.5,1,0,31,-0.34
USR_4181,MOV_5287,Project AI,Sci-Fi,2025,3,1,0,57,0.12
USR_4090,MOV_5256,Garudan,Drama,2024,2.5,2,0,29,-0.08
USR_4192,MOV_5205,Conjuring Kannappan,Comedy,2023,5,17,1,192,0.92
USR_3082,MOV_5203,Lubber Pandhu,Drama,2024,2.5,2,0,57,-0.33
USR_3034,MOV_5228,Thani Oruvan,Action,2015,3.5,9,0,87,0.25
USR_3572,MOV_5003,Jai Bhim,Drama,2021,3.5,7,1,120,0.26
USR_3199,MOV_5025,Kaithi,Action,2019,4.5,22,0,136,0.73
USR_3244,MOV_5278,Raayan,Action,2024,4.5,14,1,142,1
USR_3719,MOV_5267,Time Loop 2,Sci-Fi,2026,2.5,0,0,62,-0.14
USR_3573,MOV_5030,Indru Netru Naalai,Sci-Fi,2015,2,4,0,19,0.06
USR_3207,MOV_5054,Kottukaali,Drama,2024,4,11,0,69,0.4
USR_3695,MOV_5244,Raayan,Action,2024,2,4,0,38,-0.27
USR_4155,MOV_5218,O Kadhal Kanmani,Romance,2015,5,18,1,199,0.82
USR_3813,MOV_5257,Joe,Romance,2023,5,19,1,161,1
USR_3671,MOV_5091,Tik Tik Tik,Sci-Fi,2018,4,9,1,96,0.21
USR_3155,MOV_5140,Love Insurance Kompany,Romance,2025,3.5,11,0,86,0.59
USR_3105,MOV_5167,Maanaadu,Sci-Fi,2021,1.5,0,1,37,0.06
USR_3274,MOV_5243,Star,Romance,2024,4.5,24,1,165,0.99
USR_3982,MOV_5131,2,Sci-Fi,2018,3,1,0,21,0.06
USR_3561,MOV_5003,Jai Bhim,Drama,2021,4.5,16,1,131,0.88
USR_3890,MOV_5217,Game Over,Thriller,2019,3,4,0,61,-0.33
USR_3686,MOV_5164,Kaaka Muttai,Drama,2015,4,6,0,104,0.25
USR_3435,MOV_5186,Kottukaali,Drama,2024,2,4,0,22,-0.05
USR_3402,MOV_5120,Game Over,Thriller,2019,4.5,13,0,157,0.72
USR_3018,MOV_5175,Star,Romance,2024,2,4,0,7,-0.4
USR_3251,MOV_5008,Kanguva 2,Action,2026,3,4,0,16,-0.45
USR_3205,MOV_5063,Star,Romance,2024,5,16,0,150,0.77
USR_3376,MOV_5130,Oh My Kadavule,Romance,2020,5,24,1,190,1
USR_4186,MOV_5220,Asuran,Action,2019,4,6,1,110,0.34
USR_3361,MOV_5002,Hey Sinamika,Romance,2022,5,22,1,162,0.98
USR_3724,MOV_5038,O Kadhal Kanmani,Romance,2015,1,2,0,37,0.07
USR_3837,MOV_5058,Soorarai Pottru,Drama,2020,2,4,0,5,-0.37
USR_3368,MOV_5001,Fun Unlimited,Comedy,2026,2.5,4,0,15,-0.39
USR_3636,MOV_5241,Ayalaan,Sci-Fi,2024,5,24,1,136,0.95
USR_3527,MOV_5057,Garudan,Drama,2024,5,15,1,149,0.95
USR_3892,MOV_5060,Maharaja,Action,2024,2.5,1,0,39,-0.08
USR_3678,MOV_5165,Amaran,Action,2024,4.5,21,1,135,0.91
USR_3573,MOV_5011,Fun Unlimited,Comedy,2026,4,9,1,113,0.52
USR_4091,MOV_5007,Viduthalai Part 1,Thriller,2023,3.5,9,1,88,0.44
USR_3976,MOV_5150,Maya,Thriller,2015,4,6,1,93,0.21
USR_4149,MOV_5268,Dada,Comedy,2023,2.5,2,0,10,-0.35
USR_3977,MOV_5124,2,Sci-Fi,2018,2.5,4,0,55,-0.01
USR_3015,MOV_5248,Ayalaan,Sci-Fi,2024,5,23,0,173,0.75
USR_3560,MOV_5018,Lubber Pandhu,Drama,2024,3.5,6,1,129,0.3
USR_3350,MOV_5070,Jai Bhim,Drama,2021,4.5,24,1,171,0.71
USR_3533,MOV_5142,Kaaka Muttai,Drama,2015,4,5,0,117,0.3
USR_3270,MOV_5003,Jai Bhim,Drama,2021,1.5,2,0,5,-0.46
USR_3615,MOV_5061,O Kadhal Kanmani,Romance,2015,1.5,3,0,50,-0.28
USR_3993,MOV_5280,Vettaiyan,Thriller,2024,4,11,0,118,0.34
USR_3384,MOV_5239,Time Loop 2,Sci-Fi,2026,5,13,1,190,0.87
USR_3061,MOV_5017,Oh My Kadavule,Romance,2020,4,9,1,96,0.57
USR_3756,MOV_5020,Vedalam,Action,2015,5,16,1,140,0.81
USR_4184,MOV_5267,Time Loop 2,Sci-Fi,2026,2,4,0,24,-0.48
USR_3437,MOV_5156,Kottukaali,Drama,2024,2.5,4,0,33,0.15
USR_3923,MOV_5212,Chitha,Thriller,2023,4.5,22,1,169,0.9
USR_3806,MOV_5282,Viduthalai Part 2,Thriller,2025,3,0,0,33,0.12
USR_3778,MOV_5070,Jai Bhim,Drama,2021,3.5,9,1,111,0.24
USR_3951,MOV_5024,Jailer,Action,2023,2.5,3,0,56,-0.25
USR_4108,MOV_5093,Theri,Action,2016,5,15,1,131,0.71
USR_4091,MOV_5052,Chitha,Thriller,2023,3.5,5,1,81,0.36
USR_3176,MOV_5089,Don,Comedy,2022,3.5,5,0,101,0.59
USR_3172,MOV_5270,Siren,Romance,2024,4,5,1,98,0.39
USR_3409,MOV_5084,Don,Comedy,2022,4,7,1,125,0.37
USR_4184,MOV_5031,Dada,Comedy,2023,4,5,0,76,0.6
USR_3419,MOV_5256,Garudan,Drama,2024,3.5,8,1,90,0.39
USR_3634,MOV_5048,Amaran,Action,2024,5,21,1,171,0.84
USR_3141,MOV_5220,Asuran,Action,2019,4,10,0,115,0.65
USR_4170,MOV_5143,Chitha,Thriller,2023,2.5,0,0,15,-0.23
USR_3676,MOV_5244,Raayan,Action,2024,4,7,1,128,0.44
USR_3738,MOV_5152,Garudan,Drama,2024,3,1,0,19,-0.43
USR_4187,MOV_5067,Indru Netru Naalai,Sci-Fi,2015,2.5,3,0,36,-0.14
USR_4178,MOV_5085,Good Night,Comedy,2023,3.5,7,0,66,0.51
USR_3847,MOV_5186,Kottukaali,Drama,2024,1,1,0,36,0.03
USR_3824,MOV_5069,O Kadhal Kanmani,Romance,2015,3.5,7,1,117,0.27
USR_3224,MOV_5093,Theri,Action,2016,2.5,4,0,64,0.11
USR_3799,MOV_5178,Indru Netru Naalai,Sci-Fi,2015,3.5,6,1,72,0.58
USR_3272,MOV_5084,Don,Comedy,2022,5,16,1,134,0.71
USR_3631,MOV_5231,The investigative report,Thriller,2026,2,0,0,54,-0.44
USR_3826,MOV_5257,Joe,Romance,2023,2.5,0,0,26,-0.46
USR_3728,MOV_5121,Amaran,Action,2024,4,9,0,89,0.22
USR_4078,MOV_5178,Indru Netru Naalai,Sci-Fi,2015,2.5,2,0,57,-0.29
USR_3589,MOV_5195,Sita Ramam (Tamil),Romance,2022,5,15,1,188,0.75
USR_3487,MOV_5133,Viduthalai Part 1,Thriller,2023,3,3,0,36,-0.28
USR_3701,MOV_5037,96,Romance,2018,1.5,4,0,61,-0.34
USR_3467,MOV_5119,Mehandi Circus,Romance,2019,4,10,1,120,0.45
USR_3226,MOV_5213,Ayalaan,Sci-Fi,2024,3,4,0,21,-0.47
USR_3224,MOV_5222,Vikram Vedha,Thriller,2017,3,0,1,9,-0.31
USR_4157,MOV_5195,Sita Ramam (Tamil),Romance,2022,5,17,0,177,0.96
USR_3163,MOV_5033,2,Sci-Fi,2018,5,13,1,186,1
USR_3404,MOV_5014,Viduthalai Part 2,Thriller,2025,2,1,0,49,-0.26
USR_3350,MOV_5241,Ayalaan,Sci-Fi,2024,3,4,0,16,-0.38
USR_4010,MOV_5033,2,Sci-Fi,2018,5,19,1,137,0.97
USR_3298,MOV_5284,Ratsasan,Thriller,2018,2,3,0,35,0.17
USR_4098,MOV_5044,Joe,Romance,2023,4,9,0,95,0.3
USR_3565,MOV_5225,Theri,Action,2016,4.5,16,1,180,0.89
USR_3394,MOV_5257,Joe,Romance,2023,3,2,0,42,0.13
USR_3922,MOV_5024,Jailer,Action,2023,5,20,1,159,0.8
USR_3256,MOV_5261,Love Today,Comedy,2022,3,4,0,61,-0.01
USR_3282,MOV_5243,Star,Romance,2024,3.5,6,0,120,0.44
USR_3481,MOV_5170,Garudan,Drama,2024,3,0,0,53,-0.05
USR_3783,MOV_5101,Maanaadu,Sci-Fi,2021,3.5,7,0,112,0.65
USR_3404,MOV_5140,Love Insurance Kompany,Romance,2025,4.5,20,0,136,0.75
USR_3561,MOV_5256,Garudan,Drama,2024,5,16,1,131,0.76
USR_3533,MOV_5032,Dhruva Natchathiram,Thriller,2025,5,14,1,149,0.97
USR_3146,MOV_5173,Kaithi,Action,2019,5,16,1,181,0.77
USR_3926,MOV_5147,Ayalaan,Sci-Fi,2024,5,22,1,150,0.88
USR_3436,MOV_5118,Tik Tik Tik,Sci-Fi,2018,2,2,1,52,-0.17
USR_4039,MOV_5192,SivaKartikeyan Next,Comedy,2025,1,0,0,23,-0.34
USR_3935,MOV_5275,Love Today,Comedy,2022,3,2,0,28,-0.03
USR_3125,MOV_5123,Thiruchitrambalam,Romance,2022,1,1,0,40,-0.37
USR_3645,MOV_5118,Tik Tik Tik,Sci-Fi,2018,2.5,2,1,14,-0.39
USR_3193,MOV_5167,Maanaadu,Sci-Fi,2021,5,24,1,155,0.78
USR_4046,MOV_5105,Dhuruvangal Pathinaaru,Thriller,2016,5,20,1,172,0.77
USR_3477,MOV_5133,Viduthalai Part 1,Thriller,2023,1,1,0,14,0.09
USR_4171,MOV_5201,Don,Comedy,2022,2.5,3,0,35,0.13
USR_3638,MOV_5080,Thug Life,Action,2025,4,11,0,86,0.62
USR_4154,MOV_5257,Joe,Romance,2023,3.5,9,0,69,0.5
USR_3460,MOV_5026,Classic Love Story,Romance,2026,5,12,1,131,0.74
USR_3191,MOV_5253,Love Today,Comedy,2022,4,8,0,102,0.36
USR_3881,MOV_5285,Master,Action,2021,3.5,9,0,85,0.67
USR_3167,MOV_5087,Thug Life,Action,2025,4.5,17,1,146,0.8
USR_3219,MOV_5088,Naanum Rowdy Dhaan,Comedy,2015,5,24,1,178,0.72
USR_3591,MOV_5243,Star,Romance,2024,5,20,1,145,0.79
USR_3948,MOV_5244,Raayan,Action,2024,5,15,0,180,0.85
USR_3980,MOV_5195,Sita Ramam (Tamil),Romance,2022,5,18,1,141,0.85
USR_3293,MOV_5124,2,Sci-Fi,2018,2,1,0,12,-0.45
USR_3165,MOV_5206,Indru Netru Naalai,Sci-Fi,2015,1.5,4,0,14,0.18
USR_3708,MOV_5173,Kaithi,Action,2019,5,15,1,169,0.78
USR_3127,MOV_5183,Vaadivaasal,Drama,2025,5,20,1,172,0.72
USR_4188,MOV_5132,Indru Netru Naalai,Sci-Fi,2015,3.5,10,0,113,0.48
USR_3872,MOV_5036,Tik Tik Tik,Sci-Fi,2018,1.5,4,0,31,-0.12
USR_3238,MOV_5113,Oh My Kadavule,Romance,2020,4,9,0,130,0.62
USR_3643,MOV_5273,Dhuruvangal Pathinaaru,Thriller,2016,5,14,1,137,0.84
USR_3409,MOV_5144,Ratsasan,Thriller,2018,1,2,0,65,0.07
USR_3861,MOV_5075,Doctor,Comedy,2021,2,4,0,9,-0.45
USR_4083,MOV_5029,Mari Selvaraj Next,Drama,2026,5,21,1,149,0.98
USR_3347,MOV_5026,Classic Love Story,Romance,2026,4,8,1,93,0.47
USR_4023,MOV_5184,Mookuthi Amman,Comedy,2020,4,9,0,69,0.69
USR_3755,MOV_5161,Good Night,Comedy,2023,4,7,1,123,0.66
USR_4022,MOV_5053,Good Bad Ugly,Action,2025,3.5,8,1,104,0.28
USR_4018,MOV_5145,Time Loop 2,Sci-Fi,2026,5,19,0,142,0.85
USR_4185,MOV_5173,Kaithi,Action,2019,3.5,8,1,101,0.46
USR_3303,MOV_5142,Kaaka Muttai,Drama,2015,1.5,0,0,54,0.15
USR_3301,MOV_5181,Indru Netru Naalai,Sci-Fi,2015,2.5,3,0,64,-0.4
USR_3035,MOV_5229,Kabali,Action,2016,4,5,1,117,0.52
USR_3505,MOV_5232,Dhuruvangal Pathinaaru,Thriller,2016,1,3,0,46,-0.25
USR_3042,MOV_5160,Garudan,Drama,2024,4,6,1,101,0.3
USR_3599,MOV_5205,Conjuring Kannappan,Comedy,2023,2,1,0,45,-0.36
USR_3160,MOV_5285,Master,Action,2021,3.5,9,0,71,0.39
USR_3494,MOV_5211,Indru Netru Naalai,Sci-Fi,2015,3.5,8,1,97,0.62
USR_4187,MOV_5217,Game Over,Thriller,2019,5,13,1,163,0.77
USR_3669,MOV_5254,Indru Netru Naalai,Sci-Fi,2015,2,2,0,7,-0.3
USR_4129,MOV_5276,Kadaisi Vivasayi,Drama,2022,4.5,12,1,174,0.92
USR_3593,MOV_5277,Brother,Comedy,2024,2,3,0,16,-0.48
USR_3467,MOV_5140,Love Insurance Kompany,Romance,2025,3.5,8,0,129,0.23
USR_4177,MOV_5240,SivaKartikeyan Next,Comedy,2025,5,23,1,164,0.86
USR_3609,MOV_5181,Indru Netru Naalai,Sci-Fi,2015,5,18,1,147,0.93
USR_3248,MOV_5075,Doctor,Comedy,2021,3,0,0,30,0.15
USR_3058,MOV_5076,Viduthalai Part 1,Thriller,2023,4,6,0,108,0.66
USR_3799,MOV_5010,Tik Tik Tik,Sci-Fi,2018,5,22,1,174,0.74
USR_3133,MOV_5065,Ponniyin Selvan: Part 1,Drama,2022,5,21,0,158,0.93
USR_3900,MOV_5282,Viduthalai Part 2,Thriller,2025,5,21,1,140,0.72
USR_3040,MOV_5131,2,Sci-Fi,2018,4.5,19,1,166,0.83
USR_3921,MOV_5154,Siren,Romance,2024,4.5,15,1,142,0.95
USR_3181,MOV_5255,Oh My Kadavule,Romance,2020,5,16,1,145,0.87
USR_3620,MOV_5153,Maanaadu,Sci-Fi,2021,4,6,1,66,0.23
USR_3612,MOV_5289,Vada Chennai,Action,2018,2.5,3,0,32,0.07
USR_3984,MOV_5239,Time Loop 2,Sci-Fi,2026,3.5,6,1,71,0.42
USR_3946,MOV_5190,Amaran,Action,2024,4,6,0,118,0.63
USR_3932,MOV_5260,Tik Tik Tik,Sci-Fi,2018,2.5,0,1,27,0.14
USR_3834,MOV_5184,Mookuthi Amman,Comedy,2020,4,5,1,112,0.36
USR_3764,MOV_5280,Vettaiyan,Thriller,2024,1.5,0,0,9,-0.09
USR_3413,MOV_5096,Dhruva Natchathiram,Thriller,2025,5,17,1,179,0.7
USR_3036,MOV_5282,Viduthalai Part 2,Thriller,2025,5,20,1,177,0.9
USR_3554,MOV_5034,Indru Netru Naalai,Sci-Fi,2015,5,24,1,195,0.72
USR_3012,MOV_5038,O Kadhal Kanmani,Romance,2015,3,0,0,15,0.1
USR_3203,MOV_5019,Fun Unlimited,Comedy,2026,5,23,1,191,0.79
USR_3368,MOV_5072,Comali,Comedy,2019,4,8,0,102,0.47
USR_3757,MOV_5195,Sita Ramam (Tamil),Romance,2022,5,17,1,166,0.77
USR_3055,MOV_5144,Ratsasan,Thriller,2018,3,3,0,60,-0.17
USR_3374,MOV_5252,2,Sci-Fi,2018,5,20,1,158,0.76
USR_3281,MOV_5110,Maanaadu,Sci-Fi,2021,1.5,2,0,5,0
USR_3326,MOV_5070,Jai Bhim,Drama,2021,3.5,5,1,108,0.52
USR_3174,MOV_5062,Hit List,Thriller,2024,4,10,0,110,0.45
USR_3570,MOV_5012,Vedalam,Action,2015,3.5,5,0,128,0.55
USR_3148,MOV_5185,Love Today,Comedy,2022,1,1,0,30,-0.39
USR_3960,MOV_5226,Coolie,Action,2025,2,0,0,43,-0.44
USR_3122,MOV_5079,Chitha,Thriller,2023,2.5,4,0,15,-0.14
USR_3702,MOV_5156,Kottukaali,Drama,2024,5,13,1,133,0.7
USR_3253,MOV_5014,Viduthalai Part 2,Thriller,2025,1.5,2,0,10,-0.18
USR_3806,MOV_5067,Indru Netru Naalai,Sci-Fi,2015,5,15,1,193,0.72
USR_3295,MOV_5120,Game Over,Thriller,2019,5,24,1,166,0.7
USR_3128,MOV_5259,Joe,Romance,2023,4,10,1,77,0.56
USR_3703,MOV_5184,Mookuthi Amman,Comedy,2020,5,19,1,145,0.99
USR_4101,MOV_5198,Tik Tik Tik,Sci-Fi,2018,3.5,7,0,92,0.35
USR_3994,MOV_5112,Maanaadu,Sci-Fi,2021,5,21,1,187,0.97
USR_3039,MOV_5281,Viduthalai Part 2,Thriller,2025,3.5,5,1,94,0.35
USR_3234,MOV_5012,Vedalam,Action,2015,5,22,0,189,0.75
USR_3335,MOV_5266,Hit List,Thriller,2024,4,5,1,66,0.22
USR_4027,MOV_5197,Vikram Vedha,Thriller,2017,4,6,1,100,0.54
USR_3694,MOV_5270,Siren,Romance,2024,2,2,0,30,0.07
USR_3303,MOV_5168,Karnan,Drama,2021,2.5,2,1,47,-0.23
USR_3982,MOV_5280,Vettaiyan,Thriller,2024,4,6,1,124,0.58
USR_3492,MOV_5163,Naanum Rowdy Dhaan,Comedy,2015,5,18,1,188,0.87
USR_3936,MOV_5139,Dhuruvangal Pathinaaru,Thriller,2016,5,15,1,199,0.77
USR_3301,MOV_5224,Indru Netru Naalai,Sci-Fi,2015,3,2,0,63,-0.38
USR_3322,MOV_5218,O Kadhal Kanmani,Romance,2015,4,7,1,87,0.51
USR_4174,MOV_5010,Tik Tik Tik,Sci-Fi,2018,4,5,1,94,0.43
USR_3375,MOV_5072,Comali,Comedy,2019,5,15,1,134,0.8
USR_3400,MOV_5020,Vedalam,Action,2015,4,9,0,74,0.49
USR_3756,MOV_5203,Lubber Pandhu,Drama,2024,4,7,1,70,0.41
USR_3440,MOV_5207,Meiyazhagan,Drama,2024,4.5,17,1,173,0.95
USR_3823,MOV_5145,Time Loop 2,Sci-Fi,2026,4.5,13,1,196,0.78
USR_4009,MOV_5225,Theri,Action,2016,5,18,1,168,0.78
USR_4115,MOV_5038,O Kadhal Kanmani,Romance,2015,2,0,1,36,-0.46
USR_3420,MOV_5040,Comali,Comedy,2019,5,23,1,147,0.78
USR_3614,MOV_5275,Love Today,Comedy,2022,5,20,0,146,0.71
USR_3314,MOV_5097,Sita Ramam (Tamil),Romance,2022,4,11,1,71,0.42
USR_3296,MOV_5057,Garudan,Drama,2024,5,22,1,133,0.85
USR_4078,MOV_5236,Thug Life,Action,2025,4,11,1,126,0.6
USR_3080,MOV_5011,Fun Unlimited,Comedy,2026,3.5,10,1,125,0.31
USR_3722,MOV_5194,Vada Chennai,Action,2018,4,7,1,78,0.36
USR_3684,MOV_5084,Don,Comedy,2022,4,8,1,75,0.31
USR_3472,MOV_5045,Vettaiyan,Thriller,2024,5,22,1,149,0.92
USR_3305,MOV_5028,Doctor,Comedy,2021,4.5,20,1,171,0.99
USR_3368,MOV_5289,Vada Chennai,Action,2018,3.5,7,1,109,0.67
USR_3836,MOV_5264,Imaikkaa Nodigal,Thriller,2018,3.5,6,0,104,0.41
USR_3198,MOV_5022,Classic Love Story,Romance,2026,3.5,8,0,118,0.55
USR_3273,MOV_5133,Viduthalai Part 1,Thriller,2023,4.5,17,1,193,0.79
USR_3567,MOV_5175,Star,Romance,2024,5,21,1,142,0.98
USR_3592,MOV_5283,Tik Tik Tik,Sci-Fi,2018,2,4,0,5,0.06
USR_3482,MOV_5238,Maanaadu,Sci-Fi,2021,3.5,7,0,76,0.68
USR_4184,MOV_5004,Amaran,Action,2024,5,21,1,192,0.91
USR_3748,MOV_5081,Fun Unlimited,Comedy,2026,5,18,1,155,0.72
USR_3179,MOV_5040,Comali,Comedy,2019,4.5,17,1,182,0.87
USR_3985,MOV_5115,Mari Selvaraj Next,Drama,2026,4,9,0,130,0.26
USR_3181,MOV_5150,Maya,Thriller,2015,4.5,24,1,193,0.7
USR_3931,MOV_5237,Hit List,Thriller,2024,5,15,1,197,0.97
USR_4190,MOV_5017,Oh My Kadavule,Romance,2020,4.5,24,1,137,0.79
USR_3501,MOV_5145,Time Loop 2,Sci-Fi,2026,3.5,5,0,68,0.54
USR_3747,MOV_5231,The investigative report,Thriller,2026,2.5,4,0,32,-0.33
USR_3185,MOV_5289,Vada Chennai,Action,2018,5,15,1,132,0.84
USR_3071,MOV_5128,Vetri Maaran Next,Action,2026,2.5,1,0,14,0.01
USR_3950,MOV_5141,Vetri Maaran Next,Action,2026,5,24,1,178,0.75
USR_3037,MOV_5184,Mookuthi Amman,Comedy,2020,3.5,10,0,93,0.54
USR_3907,MOV_5177,Jailer,Action,2023,5,19,1,151,0.89
USR_3286,MOV_5270,Siren,Romance,2024,2.5,2,0,31,0.08
USR_3255,MOV_5147,Ayalaan,Sci-Fi,2024,5,14,1,135,0.89
USR_3635,MOV_5009,96,Romance,2018,2.5,0,1,37,-0.14
USR_3770,MOV_5265,Vedalam,Action,2015,3,3,0,22,0.09
USR_4014,MOV_5125,Hit List,Thriller,2024,3.5,11,0,125,0.21
USR_3760,MOV_5025,Kaithi,Action,2019,3.5,8,1,83,0.41
USR_3249,MOV_5070,Jai Bhim,Drama,2021,3,2,0,19,-0.21
USR_3652,MOV_5021,Asuran,Action,2019,1.5,3,0,52,-0.04
USR_3711,MOV_5227,The GOAT,Action,2024,4,7,1,91,0.29
USR_3392,MOV_5123,Thiruchitrambalam,Romance,2022,1.5,0,0,13,0.1
USR_3689,MOV_5019,Fun Unlimited,Comedy,2026,4,9,1,77,0.51
USR_3942,MOV_5218,O Kadhal Kanmani,Romance,2015,3.5,7,1,85,0.54
USR_3953,MOV_5133,Viduthalai Part 1,Thriller,2023,4.5,13,1,190,0.8
USR_3175,MOV_5147,Ayalaan,Sci-Fi,2024,5,21,1,141,0.8
USR_4028,MOV_5133,Viduthalai Part 1,Thriller,2023,4.5,17,1,143,1
USR_3615,MOV_5140,Love Insurance Kompany,Romance,2025,5,16,1,150,0.73
USR_3926,MOV_5075,Doctor,Comedy,2021,5,17,1,147,0.71
USR_4018,MOV_5099,Ayalaan,Sci-Fi,2024,1.5,3,0,16,-0.02
USR_3125,MOV_5047,Meiyazhagan,Drama,2024,5,17,1,139,0.88
USR_4130,MOV_5082,Vikram Vedha,Thriller,2017,2.5,2,0,61,0.16
USR_3899,MOV_5077,Por Thozhil,Thriller,2023,5,15,1,160,0.74
USR_4069,MOV_5203,Lubber Pandhu,Drama,2024,1,0,0,43,-0.3
USR_3311,MOV_5261,Love Today,Comedy,2022,2.5,4,1,14,0.11
USR_3629,MOV_5066,Thani Oruvan,Action,2015,2.5,0,0,29,-0.17
USR_4135,MOV_5239,Time Loop 2,Sci-Fi,2026,5,20,1,156,0.81
USR_3593,MOV_5220,Asuran,Action,2019,2,4,0,10,0.03
USR_4141,MOV_5243,Star,Romance,2024,4,6,0,116,0.38
USR_3777,MOV_5267,Time Loop 2,Sci-Fi,2026,4,11,0,86,0.3
USR_3963,MOV_5031,Dada,Comedy,2023,5,13,1,176,0.87
USR_3218,MOV_5034,Indru Netru Naalai,Sci-Fi,2015,4.5,24,1,170,0.91
USR_3366,MOV_5113,Oh My Kadavule,Romance,2020,2.5,3,0,8,-0.36
USR_3490,MOV_5166,Vettaiyan,Thriller,2024,5,15,1,193,0.96
USR_3904,MOV_5067,Indru Netru Naalai,Sci-Fi,2015,4.5,24,1,137,0.73
USR_3407,MOV_5152,Garudan,Drama,2024,4.5,15,1,138,0.92
USR_3616,MOV_5009,96,Romance,2018,2.5,3,1,14,0
USR_3051,MOV_5099,Ayalaan,Sci-Fi,2024,2.5,0,0,56,0.13
USR_3646,MOV_5080,Thug Life,Action,2025,5,20,1,131,0.87
USR_3217,MOV_5289,Vada Chennai,Action,2018,4,11,1,87,0.35
USR_3808,MOV_5026,Classic Love Story,Romance,2026,3,3,0,51,-0.03
USR_4008,MOV_5289,Vada Chennai,Action,2018,4,8,1,71,0.53
USR_3524,MOV_5073,Thug Life,Action,2025,1.5,3,0,61,0.01
USR_3312,MOV_5205,Conjuring Kannappan,Comedy,2023,4,11,0,74,0.64
USR_4171,MOV_5144,Ratsasan,Thriller,2018,4.5,16,1,178,0.89
USR_3925,MOV_5012,Vedalam,Action,2015,1.5,2,0,55,-0.37
USR_3409,MOV_5099,Ayalaan,Sci-Fi,2024,2,4,1,60,-0.27
USR_3959,MOV_5065,Ponniyin Selvan: Part 1,Drama,2022,5,14,1,167,0.77
USR_4060,MOV_5108,Ratsasan,Thriller,2018,4.5,17,1,195,0.89
USR_3211,MOV_5282,Viduthalai Part 2,Thriller,2025,3.5,6,1,88,0.54
USR_3596,MOV_5134,Por Thozhil,Thriller,2023,1.5,1,0,7,-0.33
USR_3318,MOV_5036,Tik Tik Tik,Sci-Fi,2018,2.5,2,0,40,-0.19
USR_3866,MOV_5260,Tik Tik Tik,Sci-Fi,2018,5,22,1,135,0.83
USR_3240,MOV_5040,Comali,Comedy,2019,5,18,1,139,0.82
USR_3531,MOV_5273,Dhuruvangal Pathinaaru,Thriller,2016,2.5,3,0,23,0.07
USR_3116,MOV_5189,Thani Oruvan,Action,2015,4.5,24,1,145,0.71
USR_3254,MOV_5133,Viduthalai Part 1,Thriller,2023,3.5,6,1,75,0.41
USR_4187,MOV_5201,Don,Comedy,2022,5,24,1,166,0.92
USR_3965,MOV_5031,Dada,Comedy,2023,2.5,0,0,30,0.02
USR_3023,MOV_5009,96,Romance,2018,4,5,1,66,0.26
USR_3014,MOV_5095,Star,Romance,2024,4,7,1,109,0.31
USR_3363,MOV_5102,Joe,Romance,2023,5,15,1,181,0.87
USR_4196,MOV_5185,Love Today,Comedy,2022,3,1,0,15,-0.35
